"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"927",2011124,"NLA17_ID-10075",1,"17-Jul-17",6.31,0.0024,2.37,0.483,0.031,147.26875,0.0334,"PROB","XER","Xeric",-115.9023,42.34945,"Region_10",2.420579044,"Non-Urban","MAN_MADE",35.62033,1588,"H17050102","NLA_ID-10202",7.25246027111471,3.44827586206897e-05,2.21317912472335e-06,1.71342899978582e-07,4.754629095733e-06,0.000525395503746878,2.38452202470193e-06,"HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"928",2011125,"NLA17_SD-10008",1,"17-Jul-17",19.32,0,82.4,4.825,0.027,300.42625,0.027,"PROB","TPL","Temperate Plains",-97.05877,43.57442,"Region_08",65.37910387,"Non-Urban","NATURAL",20.76981,482,"H10170102","NLA_SD-10016",35.514709703049,0.000344470621831941,1.92760762475905e-06,0,9.69937878451441e-06,0.00160865945045795,1.92760762475905e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"929",2011126,"NLA17_WA-10003",1,"17-Jul-17",7.36,1e-04,5.95,0.493,0.011,33.17625,0.0111,"PROB","WMT","Western Mountains",-121.2989,47.31062,"Region_10",49.6047172,"Non-Urban","NATURAL",15.16452,733,"H17030001","NLA_WA-10005",32.8600676006176,3.51966873706004e-05,7.85321624901835e-07,7.13928749910759e-09,1.07110818511946e-06,0.000612822647793505,7.92460912400942e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"930",2011127,"NLA17_WI-10022",1,"17-Jul-17",5.48,NA,1.87,0.274,NA,11.6,NA,"PROB","UMW","Upper Midwest",-88.76988,45.47702,"Region_05",49.00046501,"Non-Urban","NATURAL",11.71298,501,"H04030202","NLA_WI-10131",52.2325708294375,1.95616477475548e-05,NA,NA,3.74510529290857e-07,0.000456286427976686,NA,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"931",2011128,"NLA17_VT-10019",1,"18-Jul-17",2.23,0,4.18,0.168,0.007,10.545,0.007,"PROB","NAP","Northern Appalachians",-72.61100905,42.7426925,"Region_01",26.09379867,"Urban","MAN_MADE",12.73876757,204,"H01080201","NLA_VT-10032",35.2299093673647,1.19940029985008e-05,4.99750124937531e-07,0,3.40449442359662e-07,0.000185678601165695,4.99750124937531e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"932",2011129,"NLA17_ID-10005",1,"18-Jul-17",5.5,0.005,22.72,1.074,0.059,68.87875,0.064,"PROB","XER","Xeric",-111.8531,42.23855,"Region_10",33.1468941,"Non-Urban","MAN_MADE",61.47486,1512,"H16010202","NLA_ID-10032",34.480047275578,7.66759477404155e-05,4.21217962447348e-06,3.56964374955379e-07,2.22377733787867e-06,0.000457951706910908,4.56914399942886e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"933",2011130,"NLA17_VA-10005",1,"18-Jul-17",3.17,7e-04,19.68,0.32,0.009,36.69625,0.0097,"PROB","SAP","Southern Appalachians",-78.62347,37.21441,"Region_03",39.89321036,"Non-Urban","MAN_MADE",34.27813,132,"H02080207","NLA_VA-10013",19.2831118674114,2.28457199971443e-05,6.42535874919683e-07,4.99750124937531e-08,1.18475275952497e-06,0.000263946711074105,6.92510887413436e-07,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)"
"934",2011134,"NLA17_WA-10050",1,"18-Jul-17",5.11,0,2,0.934,0.017,15.65125,0.017,"PROB","XER","Xeric",-118.9888,47.93791,"Region_10",5.388973347,"Non-Urban","MAN_MADE",31.04873,398,"H17020001","NLA_WA-10129",131.961327543615,6.66809452416649e-05,1.21367887484829e-06,0,5.05306717376165e-07,0.000425478767693589,1.21367887484829e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"935",2011136,"NLA17_ME-10007",1,"18-Jul-17",7.03,6e-04,3.65,0.655,0.014,15.8225,0.0146,"PROB","NAP","Northern Appalachians",-69.12447,45.77843,"Region_01",514.8516013,"Non-Urban","NATURAL",3.390103,338,"H01020001","NLA_ME-10044",91.5408675306615,4.67623331191547e-05,9.99500249875062e-07,4.28357249946455e-08,5.10835590491774e-07,0.000585345545378851,1.04233597486971e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"936",2011137,"NLA17_NH-10052",1,"19-Jul-17",5.97,0,15.47,0.433,0.005,21.38625,0.005,"PROB","NAP","Northern Appalachians",-71.24469,43.36766,"Region_01",21.65838744,"Non-Urban","NATURAL",34.1074,186,"H01070006","NLA_NH-10019",44.7715453918006,3.09131148711359e-05,3.56964374955379e-07,0,6.90463431641947e-07,0.000497085761865112,3.56964374955379e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"937",2011138,"NLA17_TN-10003",2,"19-Jul-17",3.83,1e-04,44.32,1.458,0.009,591.715,0.0091,"PROB","SAP","Southern Appalachians",-87.03213,35.67353,"Region_04",49.23238577,"Urban","MAN_MADE",33.43314,192,"H07010105","NLA_TN-10029",5.44871099924814,0.000104090811736989,6.42535874919683e-07,7.13928749910759e-09,1.91037498137361e-05,0.000318900915903414,6.49675162418791e-07,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"938",2011139,"NLA17_ID-10011",1,"19-Jul-17",4.85,5e-04,3.63,0.844,0.279,34.2625,0.2795,"PROB","XER","Xeric",-111.9673,42.89755,"Region_10",8.2434225,"Non-Urban","MAN_MADE",504.1875,1646,"H17040208","NLA_ID-10073",54.4718626798281,6.0255586492468e-05,1.99186121225102e-05,3.56964374955379e-08,1.10617819050241e-06,0.000403830141548709,1.99543085600057e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"939",2011140,"NLA17_VT-10002",1,"19-Jul-17",4.34,0.001,3.95,0.275,0.011,9.83875,0.012,"PROB","NAP","Northern Appalachians",-73.05247,43.89113,"Region_01",36.85656854,"Non-Urban","NATURAL",41.1262,380,"H04150402","NLA_VT-10006",61.8075596533911,1.96330406225459e-05,7.85321624901835e-07,7.13928749910759e-08,3.17647885350036e-07,0.000361365528726062,8.56714499892911e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"940",2011141,"NLA17_VA-10001",2,"19-Jul-17",6.54,0,85.6,0.894,0.008,93.865,0.008,"PROB","SAP","Southern Appalachians",-77.89349,37.29245,"Region_03",39.89321036,"Non-Urban","MAN_MADE",28.83811,65,"H02080207","NLA_VA-10011",21.0611781919132,6.38252302420219e-05,5.71142999928607e-07,0,3.03046817516261e-06,0.000544546211490425,5.71142999928607e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"941",2011142,"NLA17_VA-10006",2,"19-Jul-17",7.01,0,24.16,0.965,0.013,46.9225,0.013,"PROB","CPL","Coastal Plains",-77.52261,37.15527,"Region_03",27.11399558,"Urban","MAN_MADE",35.26673,45,"H03010201","NLA_VA-10015",45.4773341400207,6.88941243663882e-05,9.28107374883987e-07,0,1.51491123367674e-06,0.000583680266444629,9.28107374883987e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"942",2011143,"NLA17_MI-10117",1,"18-Jul-17",8.44,0,3.56,0.593,0.006,20.0225,0.006,"PROB","UMW","Upper Midwest",-88.00176,47.47517,"Region_05",70.52759862,"Non-Urban","NATURAL",3.820717,196,"H04020103","NLA_MI-10209",65.4915424930775,4.2335974869708e-05,4.28357249946455e-07,0,6.46434230407429e-07,0.000702747710241465,4.28357249946455e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"943",2011144,"NLA17_MI-10121",1,"19-Jul-17",5.28,2e-04,3.52,0.561,0.004,16.75875,0.0042,"PROB","UMW","Upper Midwest",-88.84717,46.8612,"Region_05",58.01738359,"Non-Urban","NATURAL",5.35893,369,"H04020104","NLA_MI-10213",74.0235769482327,4.00514028699936e-05,2.85571499964304e-07,1.42785749982152e-08,5.41062787306305e-07,0.000439633638634471,2.99850074962519e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"944",2011149,"NLA17_MT-10013",1,"19-Jul-17",8.7,0,4.35,0.719,0.037,59.3125,0.037,"PROB","NPL","Northern Plains",-110.6921,46.039,"Region_08",17.46709451,"Non-Urban","MAN_MADE",96.66568,1555,"H10070003","NLA_MT-10160",26.8059676337499,5.13314771185836e-05,2.64153637466981e-06,0,1.91492722142793e-06,0.000724396336386345,2.64153637466981e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"945",2011150,"NLA17_DE-10002",1,"18-Jul-17",2.61,1.0752,49.28,1.726,0.013,72.99,1.0882,"PROB","CPL","Coastal Plains",-75.54749,38.64415,"Region_03",5.282033648,"Urban","MAN_MADE",27.27603,2,"H02080109","NLA_DE-10017",52.2909167698538,0.000123224102234597,9.28107374883987e-07,7.67616191904048e-05,2.35651064939135e-06,0.000217318900915903,7.76897265652888e-05,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"946",2011151,"NLA17_VA-10039",1,"20-Jul-17",4.45,1.4731,28.16,2.048,0.146,111.22125,1.6191,"PROB","CPL","Coastal Plains",-77.47577,37.59764,"Region_03",52.21175702,"Urban","MAN_MADE",1.544988,43,"H02080206","NLA_VA-10072",40.7184285443005,0.000146212607981723,1.04233597486971e-05,0.000105168844149354,3.59082148326644e-06,0.00037052456286428,0.000115592203898051,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"947",2011152,"NLA17_TN-10001",2,"20-Jul-17",8.13,5e-04,701.28,3.824,0.026,588.96125,0.0265,"PROB","SAP","Southern Appalachians",-86.3815,35.37137,"Region_04",49.78187904,"Urban","MAN_MADE",12.42384,265,"H07010203","NLA_TN-10017",14.3575385166354,0.000273006353965874,1.85621474976797e-06,3.56964374955379e-08,1.90148439197676e-05,0.000676935886761033,1.89191118726351e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"948",2011154,"NLA17_IN-10109",1,"20-Jul-17",2.37,0,1.46,0.275,0.007,10.43,0.007,"PROB","TPL","Temperate Plains",-87.29741,38.06487,"Region_05",85.82811419,"Urban","MAN_MADE",2.979348,122,"H05140201","NLA_IN-10206",58.3038473192523,1.96330406225459e-05,4.99750124937531e-07,0,3.3673662245721e-07,0.000197335553705246,4.99750124937531e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"949",2011155,"NLA17_ID-10002",1,"20-Jul-17",2.56,0,29.44,0.029,0.011,1.91625,0.011,"PROB","XER","Xeric",-113.4073,42.67705,"Region_10",36.49870455,"Non-Urban","MAN_MADE",3395.548,1279,"H17040209","NLA_ID-10008",33.4652950457769,2.0703933747412e-06,7.85321624901835e-07,0,6.18668794615176e-08,0.00021315570358035,7.85321624901835e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)"
"950",2011156,"NLA17_ME-10010",1,"20-Jul-17",7.34,4e-04,3.6,0.281,0.006,11.4925,0.0064,"PROB","NAP","Northern Appalachians",-69.26659,45.33344,"Region_01",115.9911976,"Non-Urban","NATURAL",22.71843,183,"H01020004","NLA_ME-10049",54.0680411616063,2.00613978724923e-05,4.28357249946455e-07,2.85571499964304e-08,3.71039849816825e-07,0.000611157368859284,4.56914399942886e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"951",2011157,"NLA17_WA-10012",1,"20-Jul-17",3.96,0,4.79,0.399,0.019,35.54625,0.019,"PROB","WMT","Western Mountains",-122.4472,46.83106,"Region_10",181.5608021,"Non-Urban","NATURAL",1.958067,151,"H17110015","NLA_WA-10106",24.8214948528268,2.84857571214393e-05,1.35646462483044e-06,0,1.14762456050044e-06,0.000329725228975853,1.35646462483044e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"952",2011158,"NLA17_IN-10133",1,"19-Jul-17",4.18,0,5.84,0.565,0.005,14.315,0.005,"PROB","TPL","Temperate Plains",-87.34955,39.06614,"Region_05",85.82811419,"Non-Urban","MAN_MADE",2.759924,138,"H05120203","NLA_IN-10229",87.2782287009781,4.03369743699579e-05,3.56964374955379e-07,0,4.62165364379191e-07,0.00034804329725229,3.56964374955379e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"953",2011159,"NLA17_IN-10028",2,"20-Jul-17",5.1,0,6.46,0.669,0.013,19.3875,0.013,"PROB","UMW","Upper Midwest",-85.78291,41.28699,"Region_05",11.78016572,"Urban","NATURAL",194.0342,250,"H05130101","NLA_IN-10052",76.3050243383862,4.77618333690298e-05,9.28107374883987e-07,0,6.259330074678e-07,0.000424646128226478,9.28107374883987e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"954",2011162,"NLA17_OR-10007",1,"20-Jul-17",1.86,0,1.12,0.178,0.005,10.7725,0.005,"PROB","WMT","Western Mountains",-124.1792,43.63194,"Region_10",183.0282808,"Non-Urban","NATURAL",14.4841,68,"H17100304","NLA_OR-10062",36.5386357356348,1.27079317484115e-05,3.56964374955379e-07,0,3.47794368688427e-07,0.000154870940882598,3.56964374955379e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"955",2011163,"NLA17_OR-10125",1,"19-Jul-17",4.76,NA,3,0.2125,NA,NA,NA,"PROB","WMT","Western Mountains",-124.2226,43.51896,"Region_10",14.43240821,"Non-Urban","NATURAL",5.072186,14,"H17100304","NLA_OR-10219",NA,1.51709859356036e-05,NA,NA,NA,0.000396336386344713,NA,NA,"OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"956",2011164,"NLA17_VT-10018",1,"20-Jul-17",3.15,0,2.02,0.175,0.007,9.33375,0.007,"PROB","NAP","Northern Appalachians",-72.26246102,44.6251006,"Region_01",13.7663562,"Non-Urban","NATURAL",39.07592656,484,"H04150405","NLA_VT-10031",41.4601350697358,1.24937531234383e-05,4.99750124937531e-07,0,3.01343763169701e-07,0.000262281432139883,4.99750124937531e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"957",2011165,"NLA17_ID-10007",1,"20-Jul-17",1.63,0.7199,3.58,1.153,0.058,52.46,0.7779,"PROB","XER","Xeric",-112.6937,43.0784,"Region_10",11.62628334,"Non-Urban","MAN_MADE",21.25854,1338,"H17040206","NLA_ID-10115",48.6015197070247,8.23159848647105e-05,4.1407867494824e-06,5.13957307060755e-05,1.69369158332744e-06,0.000135720233139051,5.55365174555579e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"958",2011166,"NLA17_IN-10010",2,"21-Jul-17",7.35,0.001,12.67,0.935,0.014,32.09,0.015,"PROB","UMW","Upper Midwest",-85.35247,41.48876,"Region_05",75.25066536,"Urban","MAN_MADE",254.7477,279,"H03160101","NLA_IN-10097",64.4303843451332,6.6752338116656e-05,9.99500249875062e-07,7.13928749910759e-08,1.03603817973652e-06,0.000611990008326395,1.07089312486614e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"959",2011170,"NLA17_CO-10006",1,"23-Jul-17",2.29,3e-04,1.62,0.258,0.015,24.4375,0.0153,"PROB","WMT","Western Mountains",-108.0512,38.99724,"Region_08",179.9422073,"Non-Urban","MAN_MADE",14.98465,3066,"H14020005","NLA_CO-10022",23.3459612042251,1.84193617476976e-05,1.07089312486614e-06,2.14178624973228e-08,7.88974229271147e-07,0.00019067443796836,1.09231098736346e-06,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"960",2011174,"NLA17_MT-10001",1,"23-Jul-17",2.61,0,0.99,0.254,0.009,12.3175,0.009,"PROB","NPL","Northern Plains",-112.4485,47.55764,"Region_08",18.32670719,"Non-Urban","MAN_MADE",532.2073,1265,"H10030104","NLA_MT-10016",45.5994887968292,1.81337902477333e-05,6.42535874919683e-07,0,3.97675296943114e-07,0.000217318900915903,6.42535874919683e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"961",2011175,"NLA17_OR-10111",1,"28-Jun-17",6,NA,12.5,2.9325,NA,210,NA,"PROB","WMT","Western Mountains",-122.8876,44.51261,"Region_10",6.838557646,"Urban","MAN_MADE",23.1341,108,"H17090006","NLA_OR-10205",30.8793076452029,0.00020935960591133,NA,NA,6.77993199578275e-06,0.000499583680266445,NA,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"962",2011176,"NLA17_OR-10128",1,"27-Jun-17",3.21,NA,8.5,0.2325,NA,10,NA,"PROB","WMT","Western Mountains",-122.8156,45.70816,"Region_10",84.98418474,"Urban","NATURAL",1.906857,7,"H17090012","NLA_OR-10222",51.4128626010923,1.65988434354251e-05,NA,NA,3.22853904561083e-07,0.000267277268942548,NA,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)"
"963",2011177,"NLA17_NJ-10023",1,"24-Jul-17",3.36,0,5.77,0.373,0.016,1.00875,0.016,"PROB","SAP","Southern Appalachians",-74.24793,40.9737,"Region_02",8.404747989,"Urban","MAN_MADE",161.5791,115,"H02030103","NLA_NJ-10032",817.662560134625,2.66295423716713e-05,1.14228599985721e-06,0,3.25678876225993e-08,0.000279766860949209,1.14228599985721e-06,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"964",2011179,"NLA17_WI-10007",1,"23-Jul-17",17,NA,11.6,0.566,NA,38.9,NA,"PROB","UMW","Upper Midwest",-90.66041,45.76453,"Region_05",116.5642618,"Non-Urban","NATURAL",35.28672,434,"H07020012","NLA_WI-10015",32.1747853412038,4.0408367244949e-05,NA,NA,1.25590168874261e-06,0.00141548709408826,NA,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"965",2011180,"NLA17_WI-10025",1,"24-Jul-17",16.5,NA,22.3,0.373,NA,30,NA,"PROB","UMW","Upper Midwest",-89.26935,45.86692,"Region_05",53.79553922,"Non-Urban","NATURAL",25.90559,503,"H07070003","NLA_WI-10134",27.4939035845268,2.66295423716713e-05,NA,NA,9.6856171368325e-07,0.00137385512073272,NA,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"966",2011181,"NLA17_OR-10167",1,"19-Jul-17",1.32,NA,0.2,NA,NA,NA,NA,"PROB","WMT","Western Mountains",-121.8006,44.7994,"Region_10",14.43240821,"Non-Urban","NATURAL",7.802706,1567,"H17070306","NLA_OR-10261",NA,NA,NA,NA,NA,0.000109908409658618,NA,NA,NA,"OLIGOTROPHIC (<= 2 ug/L)"
"967",2011182,"NLA17_ME-10019",1,"24-Jul-17",13.11,0.0011,5.07,0.524,0.011,14.585,0.0121,"PROB","NAP","Northern Appalachians",-68.27593111,46.47467226,"Region_01",48.39694415,"Non-Urban","NATURAL",17.56286785,216,"H01010004","NLA_ME-10073",79.4463010766618,3.74098664953238e-05,7.85321624901835e-07,7.85321624901835e-08,4.7088241980234e-07,0.00109159034138218,8.63853787392018e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"968",2011183,"NLA17_SD-10097",1,"24-Jul-17",26.72,0,287.5,8.875,0.038,473.0925,0.038,"PROB","TPL","Temperate Plains",-97.25489,45.24669,"Region_08",30.59443514,"Non-Urban","NATURAL",53.94393,549,"H10170201","NLA_SD-10237",41.4830926830337,0.000633611765545798,2.71292924966088e-06,0,1.52739760843564e-05,0.0022248126561199,2.71292924966088e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"969",2011184,"NLA17_NE-10002",1,"24-Jul-17",21.05,0,28.13,2.713,0.047,133.41875,0.047,"PROB","SPL","Southern Plains",-100.5301,42.5047,"Region_07",66.1486382,"Non-Urban","NATURAL",20.18143,887,"H10150004","NLA_NE-10016",44.9657409953244,0.000193688869850789,3.35546512458057e-06,0,4.3074764379159e-06,0.00175270607826811,3.35546512458057e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"970",2011185,"NLA17_WA-10013",1,"24-Jul-17",6.71,0,1.59,0.699,0.025,31.185,0.025,"PROB","XER","Xeric",-120.1849,48.39575,"Region_10",62.09659701,"Non-Urban","NATURAL",8.691569,714,"H17020008","NLA_WA-10083",49.5655872025095,4.9903619618762e-05,1.7848218747769e-06,0,1.00681990137374e-06,0.000558701082431307,1.7848218747769e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"971",2011186,"NLA17_MT-10007",1,"24-Jul-17",1.95,0,0.73,0.141,0.007,9.9925,0.007,"PROB","NPL","Northern Plains",-112.3163,47.88139,"Region_08",18.32670719,"Non-Urban","MAN_MADE",148.2741,1258,"H10030205","NLA_MT-10042",31.2028155600744,1.00663953737417e-05,4.99750124937531e-07,0,3.22611764132662e-07,0.000162364696086594,4.99750124937531e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"972",2011187,"NLA17_MI-10010",1,"24-Jul-17",3.77,6e-04,5.29,0.484,0.01,12.13625,0.0106,"PROB","UMW","Upper Midwest",-84.80677,45.41361,"Region_05",64.61042882,"Urban","NATURAL",957.6001,181,"H04050001","NLA_MI-10043",88.1880370353322,3.45541514956807e-05,7.13928749910759e-07,4.28357249946455e-08,3.91823569922945e-07,0.000313905079100749,7.56764474905404e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"973",2011192,"NLA17_ID-10062",1,"24-Jul-17",2.61,0,3.86,0.274,0.01,18.18375,0.01,"PROB","WMT","Western Mountains",-115.4972,44.65145,"Region_10",20.47701617,"Non-Urban","NATURAL",1.258643,2071,"H17060208","NLA_ID-10189",33.3208398499471,1.95616477475548e-05,7.13928749910759e-07,0,5.8706946870626e-07,0.000217318900915903,7.13928749910759e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"974",2011193,"NLA17_WI-10089",1,"25-Jul-17",5.48,NA,1.56,0.207,NA,5.49,NA,"PROB","UMW","Upper Midwest",-89.82877,45.91586,"Region_05",49.00046501,"Non-Urban","NATURAL",14.10364,483,"H07050003","NLA_WI-10164",83.3771083959191,1.47783251231527e-05,NA,NA,1.77246793604035e-07,0.000456286427976686,NA,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"975",2011194,"NLA17_TX-10014",1,"25-Jul-17",7.58,0,40.27,1.265,0.016,87.7375,0.016,"PROB","CPL","Coastal Plains",-95.90549,30.96162,"Region_06",125.1083547,"Urban","MAN_MADE",27.30399,86,"H12030202","NLA_TX-10149",31.8826270030841,9.0311986863711e-05,1.14228599985721e-06,0,2.8326394451428e-06,0.000631140716069942,1.14228599985721e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"976",2011195,"NLA17_SD-10104",1,"25-Jul-17",19.63,0,136.08,5.375,0.033,464.01375,0.033,"PROB","TPL","Temperate Plains",-97.00286,45.91806,"Region_08",12.46295597,"Non-Urban","NATURAL",13.55379,349,"H09020203","NLA_SD-10244",25.6151230669462,0.000383736703077033,2.3559648747055e-06,0,1.4980865095753e-05,0.00163447127393838,2.3559648747055e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"977",2011197,"NLA17_WA-10014",1,"25-Jul-17",6.33,9e-04,2.66,0.741,0.032,36.516,0.0329,"PROB","WMT","Western Mountains",-119.7766,48.23082,"Region_10",181.5608021,"Non-Urban","NATURAL",2.415809,507,"H17020005","NLA_WA-10099",44.8728690294658,5.29021203683872e-05,2.28457199971443e-06,6.42535874919683e-08,1.17893331789525e-06,0.000527060782681099,2.3488255872064e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
